State,District,Year,Quarter,Transaction_Count,Transaction_Amount
Bihar,Saharsa District,2023,4,17649403,"? 26,226,093,746.00"
Bihar,Bhagalpur District,2023,4,27257966,"? 40,676,562,918.00"
Bihar,Madhubani District,2023,4,33062836,"? 51,381,268,316.00"
Bihar,Kishanganj District,2023,4,13140724,"? 24,152,415,977.00"
Bihar,Gaya District,2023,4,38352964,"? 62,551,956,156.00"
Bihar,Samastipur District,2023,4,32829529,"? 51,973,065,647.00"
Bihar,Banka District,2023,4,9650018,"? 14,358,136,619.00"
Bihar,Purbi Champaran District,2023,4,58005442,"? 86,733,974,303.00"
Bihar,Sheohar District,2023,4,4774031,"? 7,810,080,512.00"
Bihar,Bhojpur District,2023,4,17615210,"? 29,850,900,353.00"
Chandigarh,Chandigarh District,2023,4,13280078,"? 16,281,223,001.00"
Chhattisgarh,Dhamtari District,2023,4,5315268,"? 7,955,653,750.00"
Chhattisgarh,Korba District,2023,4,19726650,"? 22,276,819,296.00"
Chhattisgarh,Surajpur District,2023,4,6623820,"? 7,690,684,428.00"
Chhattisgarh,Baloda Bazar District,2023,4,11419243,"? 14,730,630,630.00"
Chhattisgarh,Sukma District,2023,4,1929446,"? 3,297,943,517.00"
Chhattisgarh,Raigarh District,2023,4,21979370,"? 26,600,453,833.00"
Chhattisgarh,Janjgir Champa District,2023,4,17898423,"? 20,779,991,262.00"
Chhattisgarh,Jashpur District,2023,4,6005195,"? 8,200,405,342.00"
Chhattisgarh,Balod District,2023,4,5051646,"? 6,796,035,207.00"
Chhattisgarh,Kabirdham District,2023,4,6394170,"? 7,422,827,410.00"
Chhattisgarh,Surguja District,2023,4,12245136,"? 14,539,598,411.00"
Chhattisgarh,Dantewada District,2023,4,3080510,"? 4,628,960,806.00"
Chhattisgarh,Gariyaband District,2023,4,3871279,"? 5,350,636,287.00"
Chhattisgarh,Durg District,2023,4,33934555,"? 41,327,809,019.00"
Chhattisgarh,Rajnandgaon District,2023,4,12172390,"? 16,545,526,589.00"
Chhattisgarh,Raipur District,2023,4,65920222,"? 83,942,581,882.00"
Chhattisgarh,Narayanpur District,2023,4,1278342,"? 1,895,980,333.00"
Chhattisgarh,Kanker District,2023,4,5810825,"? 8,536,319,018.00"
Chhattisgarh,Korea District,2023,4,6169209,"? 7,494,509,463.00"
Chhattisgarh,Mungeli District,2023,4,4768058,"? 5,767,325,811.00"
Chhattisgarh,Bilaspur District,2023,4,34002727,"? 38,440,929,490.00"
Chhattisgarh,Balrampur District,2023,4,5631617,"? 8,019,807,502.00"
Chhattisgarh,Bijapur District,2023,4,2513720,"? 3,762,300,646.00"
Chhattisgarh,Bemetara District,2023,4,5236731,"? 6,983,533,299.00"
Chhattisgarh,Bastar District,2023,4,9247329,"? 12,093,466,910.00"
Chhattisgarh,Kondagaon District,2023,4,3718769,"? 5,136,207,773.00"
Chhattisgarh,Mahasamund District,2023,4,9931682,"? 13,768,096,631.00"
Dadra & Nagar Haveli & Daman & Diu,Diu District,2023,4,359283,"? 577,621,411.00"
Dadra & Nagar Haveli & Daman & Diu,Daman District,2023,4,6098731,"? 5,634,486,680.00"
Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli District,2023,4,11844359,"? 11,345,951,876.00"
Delhi,South District,2023,4,47263751,"? 49,217,789,026.00"
Delhi,Central District,2023,4,73391621,"? 108,685,950,109.00"
Delhi,New Delhi District,2023,4,70788153,"? 77,725,370,165.00"
Delhi,West District,2023,4,77741144,"? 114,164,241,444.00"
Delhi,South West District,2023,4,45782050,"? 59,373,267,213.00"
Delhi,South East Delhi District,2023,4,81901206,"? 92,211,250,667.00"
Delhi,Shahdara District,2023,4,30001836,"? 52,825,059,811.00"
Delhi,North East District,2023,4,29422483,"? 50,548,947,037.00"
Delhi,East District,2023,4,43082162,"? 50,886,137,378.00"
Delhi,North West District,2023,4,49542115,"? 74,621,203,545.00"
Delhi,North District,2023,4,49234225,"? 69,390,502,954.00"
Goa,North Goa District,2023,4,22361742,"? 30,910,872,042.00"
Goa,South Goa District,2023,4,11099236,"? 13,376,799,515.00"
Gujarat,Anand District,2023,4,6867174,"? 10,771,235,167.00"
Gujarat,Jamnagar District,2023,4,7924852,"? 10,107,628,547.00"
Gujarat,Devbhumi Dwarka District,2023,4,1886630,"? 3,368,627,792.00"
Gujarat,Rajkot District,2023,4,15005682,"? 26,723,191,144.00"
Gujarat,Aravallis District,2023,4,6108994,"? 9,664,540,943.00"
Gujarat,Chhotaudepur District,2023,4,1563239,"? 2,358,569,105.00"
Gujarat,Botad District,2023,4,3323009,"? 6,193,409,411.00"
Gujarat,Bharuch District,2023,4,26006725,"? 30,590,024,824.00"
Gujarat,Bhavnagar District,2023,4,8495955,"? 16,920,246,054.00"
Gujarat,Junagadh District,2023,4,2943946,"? 5,887,944,270.00"
Gujarat,Mahesana District,2023,4,17716518,"? 30,965,776,190.00"
Gujarat,The Dangs District,2023,4,798365,"? 1,026,115,733.00"
Gujarat,Kheda District,2023,4,7535302,"? 11,159,583,601.00"
Gujarat,Surat District,2023,4,89306058,"? 121,540,678,231.00"
Gujarat,Porbandar District,2023,4,1018034,"? 2,408,521,508.00"
Gujarat,Gandhinagar District,2023,4,28600724,"? 39,542,236,594.00"
Gujarat,Panch Mahals District,2023,4,6384966,"? 8,825,996,905.00"
Gujarat,Narmada District,2023,4,1960220,"? 2,551,505,964.00"
Gujarat,Gir Somnath District,2023,4,3604683,"? 7,178,241,759.00"
Gujarat,Valsad District,2023,4,23727240,"? 28,875,069,638.00"
Gujarat,Mahisagar District,2023,4,2486374,"? 3,911,148,107.00"
Gujarat,Sabar Kantha District,2023,4,10465428,"? 16,753,741,150.00"
Gujarat,Tapi District,2023,4,3898373,"? 5,350,667,233.00"
Gujarat,Vadodara District,2023,4,35268395,"? 42,648,582,739.00"
Gujarat,Banas Kantha District,2023,4,32777092,"? 56,428,699,466.00"
Gujarat,Amreli District,2023,4,3231522,"? 5,994,626,087.00"
Gujarat,Ahmadabad District,2023,4,125267617,"? 190,761,203,190.00"
Gujarat,Dohad District,2023,4,6834880,"? 10,338,663,849.00"
Gujarat,Navsari District,2023,4,5667795,"? 8,043,463,428.00"
Gujarat,Patan District,2023,4,9984379,"? 17,353,830,621.00"
Gujarat,Kachchh District,2023,4,24314313,"? 34,220,033,958.00"
Gujarat,Surendranagar District,2023,4,5854706,"? 11,997,980,078.00"
Gujarat,Morbi District,2023,4,7286388,"? 14,625,415,788.00"
Haryana,Yamunanagar District,2023,4,6991742,"? 11,819,683,477.00"
Haryana,Sonipat District,2023,4,23629291,"? 38,060,293,204.00"
Haryana,Jind District,2023,4,7226532,"? 17,543,501,701.00"
Haryana,Rohtak District,2023,4,14365051,"? 27,721,945,728.00"
Haryana,Faridabad District,2023,4,77144627,"? 98,044,262,238.00"
Haryana,Mahendragarh District,2023,4,14773841,"? 27,377,180,805.00"
Haryana,Hisar District,2023,4,19279136,"? 40,480,356,223.00"
Haryana,Karnal District,2023,4,13150252,"? 23,923,058,627.00"
Haryana,Fatehabad District,2023,4,5154841,"? 11,852,503,562.00"
Haryana,Palwal District,2023,4,27386099,"? 39,320,293,870.00"
Haryana,Charkhi Dadri District,2023,4,3799592,"? 8,719,353,952.00"
Haryana,Ambala District,2023,4,7948396,"? 12,682,205,404.00"
Haryana,Rewari District,2023,4,29185255,"? 42,640,323,109.00"
Haryana,Panchkula District,2023,4,6373601,"? 8,394,694,513.00"
Haryana,Bhiwani District,2023,4,12376271,"? 27,923,308,511.00"
Haryana,Sirsa District,2023,4,8582959,"? 17,979,944,370.00"
Haryana,Mewat District,2023,4,28925897,"? 44,628,376,293.00"
Haryana,Panipat District,2023,4,16907853,"? 28,907,667,371.00"
Haryana,Gurugram District,2023,4,200753426,"? 196,708,697,020.00"
Haryana,Kaithal District,2023,4,4537055,"? 11,306,787,353.00"
Haryana,Kurukshetra District,2023,4,7577329,"? 14,423,964,029.00"
Haryana,Jhajjar District,2023,4,18679187,"? 31,812,083,240.00"
Himachal Pradesh,Solan District,2023,4,9715897,"? 8,743,026,348.00"
Himachal Pradesh,Sirmaur District,2023,4,3052172,"? 3,442,311,095.00"
Himachal Pradesh,Shimla District,2023,4,4258178,"? 5,982,804,080.00"
Himachal Pradesh,Bilaspur District,2023,4,1365100,"? 1,923,569,325.00"
Himachal Pradesh,Hamirpur District,2023,4,2223488,"? 2,878,828,789.00"
Himachal Pradesh,Una District,2023,4,2312951,"? 3,417,753,035.00"
Himachal Pradesh,Kangra District,2023,4,7007451,"? 9,466,521,159.00"
Himachal Pradesh,Kullu District,2023,4,3068350,"? 4,583,180,514.00"
Himachal Pradesh,Mandi District,2023,4,3053172,"? 4,150,722,029.00"
Himachal Pradesh,Lahul And Spiti District,2023,4,228532,"? 373,006,765.00"
Himachal Pradesh,Chamba District,2023,4,1806626,"? 2,372,506,002.00"
Himachal Pradesh,Kinnaur District,2023,4,559922,"? 946,017,423.00"
Jammu & Kashmir,Muzaffarabad District,2023,4,45913,"? 88,114,272.00"
Jammu & Kashmir,Doda District,2023,4,1522265,"? 1,782,463,386.00"
Jammu & Kashmir,Samba District,2023,4,3222238,"? 4,395,996,752.00"
Jammu & Kashmir,Mirpur District,2023,4,207425,"? 403,390,530.00"
Jammu & Kashmir,Srinagar District,2023,4,7074012,"? 10,113,352,740.00"
Jammu & Kashmir,Baramulla District,2023,4,5009274,"? 6,414,810,534.00"
Jammu & Kashmir,Jammu District,2023,4,16836698,"? 23,295,898,530.00"
Jammu & Kashmir,Ganderbal District,2023,4,1239072,"? 1,587,488,854.00"
Jammu & Kashmir,Udhampur District,2023,4,3516389,"? 4,822,653,780.00"
Jammu & Kashmir,Bandipore District,2023,4,1337160,"? 1,583,429,415.00"
Jammu & Kashmir,Reasi District,2023,4,2204425,"? 2,902,563,933.00"
Jammu & Kashmir,Shopian District,2023,4,1358140,"? 1,705,185,937.00"
Jammu & Kashmir,Poonch District,2023,4,1611652,"? 2,568,995,996.00"
Jammu & Kashmir,Kathua District,2023,4,3271541,"? 4,645,358,981.00"
Jammu & Kashmir,Kishtwar District,2023,4,838700,"? 1,009,423,446.00"
Jammu & Kashmir,Pulwama District,2023,4,2718256,"? 3,937,047,720.00"
Jammu & Kashmir,Ramban District,2023,4,1353636,"? 1,727,315,306.00"
Jammu & Kashmir,Rajouri District,2023,4,2348353,"? 3,744,674,648.00"
Jammu & Kashmir,Kulgam District,2023,4,2038643,"? 2,300,544,081.00"
Jammu & Kashmir,Budgam District,2023,4,3782455,"? 4,948,841,420.00"
Jammu & Kashmir,Anantnag District,2023,4,3898355,"? 4,563,638,521.00"
Jammu & Kashmir,Kupwara District,2023,4,3732530,"? 4,528,952,978.00"
Jharkhand,Ramgarh District,2023,4,16402320,"? 20,925,583,396.00"
Jharkhand,Ranchi District,2023,4,69176541,"? 84,447,813,476.00"
Jharkhand,East Singhbhum District,2023,4,31393152,"? 37,241,315,137.00"
Jharkhand,Jamtara District,2023,4,2632927,"? 3,787,110,307.00"
Jharkhand,Dumka District,2023,4,5409203,"? 8,137,362,539.00"
Jharkhand,Koderma District,2023,4,12145150,"? 18,369,345,142.00"
Jharkhand,Hazaribagh District,2023,4,33141785,"? 45,112,161,509.00"
Jharkhand,Simdega District,2023,4,1658106,"? 3,302,361,995.00"
Jharkhand,Garhwa District,2023,4,13992079,"? 21,621,464,354.00"
Jharkhand,Saraikela Kharsawan District,2023,4,10920881,"? 11,998,121,013.00"
Jharkhand,Gumla District,2023,4,3359882,"? 5,661,731,529.00"
Jharkhand,Chatra District,2023,4,9632409,"? 15,327,690,328.00"
Jharkhand,Khunti District,2023,4,1791013,"? 3,186,259,555.00"
Jharkhand,Dhanbad District,2023,4,36728784,"? 47,298,852,662.00"
Jharkhand,Godda District,2023,4,7209526,"? 10,502,565,474.00"
Jharkhand,Deoghar District,2023,4,12502549,"? 15,925,308,807.00"
Jharkhand,Palamu District,2023,4,24008097,"? 34,728,776,320.00"
Jharkhand,Latehar District,2023,4,6647539,"? 10,103,132,822.00"
Jharkhand,West Singhbhum District,2023,4,5961234,"? 8,123,630,287.00"
Jharkhand,Pakur District,2023,4,3655708,"? 7,335,916,247.00"
Jharkhand,Lohardaga District,2023,4,3553193,"? 5,297,851,852.00"
Jharkhand,Sahebganj District,2023,4,6972070,"? 11,233,885,653.00"
Jharkhand,Giridih District,2023,4,24340167,"? 32,891,441,717.00"
Jharkhand,Bokaro District,2023,4,31304047,"? 36,160,422,804.00"
Karnataka,Mysuru District,2023,4,98475888,"? 137,617,765,715.00"
Karnataka,Chitradurga District,2023,4,30779318,"? 47,617,459,223.00"
Karnataka,Kalaburagi District,2023,4,58794838,"? 84,416,856,783.00"
Karnataka,Ramanagara District,2023,4,41988532,"? 58,793,433,805.00"
Karnataka,Mandya District,2023,4,39779545,"? 67,495,598,892.00"
Karnataka,Kodagu District,2023,4,10010149,"? 15,228,674,574.00"
Karnataka,Chikkamagaluru District,2023,4,23911168,"? 36,256,471,892.00"
Karnataka,Haveri District,2023,4,21904275,"? 31,245,935,687.00"
Karnataka,Ballari District,2023,4,70296908,"? 97,565,267,440.00"
Karnataka,Belagavi District,2023,4,83265692,"? 113,156,722,991.00"
Karnataka,Kolar District,2023,4,52256686,"? 79,798,746,897.00"
Karnataka,Uttara Kannada District,2023,4,20785621,"? 28,413,998,346.00"
Karnataka,Tumakuru District,2023,4,66902256,"? 99,519,475,458.00"
Karnataka,Yadgir District,2023,4,16526956,"? 27,679,673,998.00"
Karnataka,Bengaluru Urban District,2023,4,1345789742,"? 1,497,515,119,439.00"
Karnataka,Chikkaballapura District,2023,4,35598363,"? 60,575,294,876.00"
Karnataka,Davanagere District,2023,4,42843956,"? 60,282,959,128.00"
Karnataka,Bagalkote District,2023,4,34797754,"? 47,804,781,287.00"
Karnataka,Vijayapura District,2023,4,45289520,"? 65,075,047,157.00"
Karnataka,Koppal District,2023,4,27610806,"? 39,623,764,233.00"
Karnataka,Bidar District,2023,4,41753306,"? 61,452,269,618.00"
Karnataka,Bengaluru Rural District,2023,4,79952595,"? 104,306,321,317.00"
Karnataka,Raichur District,2023,4,38465109,"? 59,116,501,841.00"
Karnataka,Chamarajanagara District,2023,4,12862131,"? 20,989,319,197.00"
Karnataka,Dakshina Kannada District,2023,4,38034728,"? 49,713,577,409.00"
Karnataka,Hassan District,2023,4,44399600,"? 71,013,645,558.00"
Karnataka,Dharwad District,2023,4,64108115,"? 74,835,427,721.00"
Karnataka,Shivamogga District,2023,4,40949022,"? 56,570,670,114.00"
Karnataka,Udupi District,2023,4,19532729,"? 25,419,703,369.00"
Karnataka,Gadag District,2023,4,16768856,"? 22,275,940,418.00"
Kerala,Thiruvananthapuram District,2023,4,19316004,"? 23,933,572,611.00"
Kerala,Kasaragod District,2023,4,6350992,"? 8,648,838,865.00"
Kerala,Malappuram District,2023,4,18960936,"? 22,474,464,502.00"
Kerala,Pathanamthitta District,2023,4,4522225,"? 6,402,582,567.00"
Kerala,Wayanad District,2023,4,6305239,"? 8,219,155,329.00"
Kerala,Alappuzha District,2023,4,8822498,"? 11,778,023,076.00"
Kerala,Kozhikode District,2023,4,20504589,"? 24,296,060,817.00"
Kerala,Kollam District,2023,4,10773692,"? 15,002,316,553.00"
Kerala,Thrissur District,2023,4,11972689,"? 15,550,151,220.00"
Kerala,Palakkad District,2023,4,10060701,"? 13,846,379,777.00"
Kerala,Kannur District,2023,4,12846603,"? 16,549,576,658.00"
Kerala,Kottayam District,2023,4,8168997,"? 10,919,608,733.00"
Kerala,Ernakulam District,2023,4,36070124,"? 39,986,849,494.00"
Kerala,Idukki District,2023,4,5167804,"? 7,377,741,263.00"
Ladakh,Kargil District,2023,4,705793,"? 1,231,875,482.00"
Ladakh,Leh Ladakh District,2023,4,2444425,"? 5,711,111,463.00"
Lakshadweep,Lakshadweep District,2023,4,63479,"? 119,831,383.00"
Madhya Pradesh,Morena District,2023,4,17726814,"? 29,542,720,923.00"
Madhya Pradesh,Alirajpur District,2023,4,3010126,"? 4,126,140,484.00"
Madhya Pradesh,Sehore District,2023,4,24223065,"? 32,031,905,607.00"
Madhya Pradesh,Rajgarh District,2023,4,21436480,"? 30,957,521,992.00"
Madhya Pradesh,Khargone District,2023,4,20739737,"? 30,272,344,456.00"
Madhya Pradesh,Satna District,2023,4,23035569,"? 30,020,790,955.00"
Madhya Pradesh,Narsinghpur District,2023,4,11606294,"? 15,909,541,692.00"
Madhya Pradesh,Jabalpur District,2023,4,37295490,"? 49,586,354,718.00"
Madhya Pradesh,Hoshangabad District,2023,4,17020207,"? 22,768,044,620.00"
Madhya Pradesh,Vidisha District,2023,4,15650292,"? 21,899,430,928.00"
Madhya Pradesh,Balaghat District,2023,4,17227232,"? 23,340,387,402.00"
Madhya Pradesh,Singrauli District,2023,4,19529664,"? 23,657,463,333.00"
Madhya Pradesh,Betul District,2023,4,15895370,"? 21,417,550,672.00"
Madhya Pradesh,Sidhi District,2023,4,10230961,"? 13,638,419,712.00"
Madhya Pradesh,Datia District,2023,4,6544158,"? 10,454,729,646.00"
Madhya Pradesh,Dewas District,2023,4,29474893,"? 39,878,804,713.00"
Madhya Pradesh,Sheopur District,2023,4,4805266,"? 7,475,107,929.00"
Madhya Pradesh,Neemuch District,2023,4,11901090,"? 17,431,156,299.00"
Madhya Pradesh,Raisen District,2023,4,19283272,"? 22,904,236,810.00"
Madhya Pradesh,Mandsaur District,2023,4,19525500,"? 28,599,028,264.00"
Madhya Pradesh,Barwani District,2023,4,11539924,"? 15,646,499,271.00"
Madhya Pradesh,Katni District,2023,4,12048285,"? 16,291,662,963.00"
Madhya Pradesh,Dindori District,2023,4,4061299,"? 5,204,737,838.00"
Madhya Pradesh,Shivpuri District,2023,4,16674907,"? 24,522,214,372.00"
Madhya Pradesh,Gwalior District,2023,4,48475464,"? 70,108,499,240.00"
Madhya Pradesh,Anuppur District,2023,4,7617013,"? 8,660,099,583.00"
Madhya Pradesh,Agar Malwa District,2023,4,8789553,"? 12,349,245,391.00"
Madhya Pradesh,Ashoknagar District,2023,4,7325149,"? 10,172,433,973.00"
Madhya Pradesh,Sagar District,2023,4,23532767,"? 31,787,016,849.00"
Madhya Pradesh,Niwari District,2023,4,2999480,"? 3,984,523,267.00"
Madhya Pradesh,Rewa District,2023,4,25290262,"? 34,947,670,788.00"
Madhya Pradesh,Shajapur District,2023,4,13811482,"? 19,689,178,918.00"
Madhya Pradesh,Ujjain District,2023,4,41093050,"? 56,822,072,950.00"
Madhya Pradesh,Bhind District,2023,4,12226126,"? 19,348,671,348.00"
Madhya Pradesh,Tikamgarh District,2023,4,7901079,"? 9,243,195,455.00"
Madhya Pradesh,Seoni District,2023,4,13729582,"? 19,150,757,005.00"
Madhya Pradesh,Harda District,2023,4,6399668,"? 9,266,521,842.00"
Madhya Pradesh,Burhanpur District,2023,4,8532394,"? 11,587,248,581.00"
Madhya Pradesh,Damoh District,2023,4,8243743,"? 11,616,262,680.00"
Madhya Pradesh,Bhopal District,2023,4,127657803,"? 132,925,621,031.00"
Madhya Pradesh,Jhabua District,2023,4,7262757,"? 10,512,112,553.00"
Madhya Pradesh,Dhar District,2023,4,36012965,"? 45,454,635,729.00"
Madhya Pradesh,Guna District,2023,4,16189111,"? 21,784,945,050.00"
Madhya Pradesh,East Nimar District,2023,4,15345903,"? 19,293,859,026.00"
Madhya Pradesh,Chhindwara District,2023,4,24998840,"? 33,082,912,950.00"
Madhya Pradesh,Umaria District,2023,4,5178729,"? 6,215,906,811.00"
Madhya Pradesh,Mandla District,2023,4,7070684,"? 9,725,544,713.00"
Madhya Pradesh,Indore District,2023,4,180579604,"? 204,276,477,732.00"
Madhya Pradesh,Shahdol District,2023,4,12726252,"? 15,363,634,247.00"
Madhya Pradesh,Ratlam District,2023,4,20981722,"? 32,044,968,980.00"
Madhya Pradesh,Panna District,2023,4,6484673,"? 8,770,055,069.00"
Madhya Pradesh,Chhatarpur District,2023,4,15352863,"? 20,742,013,327.00"
Maharashtra,Jalgaon District,2023,4,56626744,"? 83,558,825,366.00"
Maharashtra,Latur District,2023,4,51515559,"? 67,004,660,096.00"
Maharashtra,Thane District,2023,4,192539402,"? 209,015,388,352.00"
Maharashtra,Bhandara District,2023,4,10737914,"? 16,669,952,096.00"
Maharashtra,Nandurbar District,2023,4,12540037,"? 18,026,751,711.00"
Maharashtra,Chandrapur District,2023,4,27262447,"? 34,464,247,488.00"
Maharashtra,Kolhapur District,2023,4,46837332,"? 59,433,249,423.00"
Maharashtra,Solapur District,2023,4,113841137,"? 169,065,426,325.00"
Maharashtra,Mumbai District,2023,4,64843921,"? 77,317,355,777.00"
Maharashtra,Sindhudurg District,2023,4,3531265,"? 4,881,507,372.00"
Maharashtra,Dhule District,2023,4,27088875,"? 39,264,603,039.00"
Maharashtra,Wardha District,2023,4,13966269,"? 18,471,518,870.00"
Maharashtra,Parbhani District,2023,4,26454533,"? 35,441,901,880.00"
Maharashtra,Mumbai Suburban District,2023,4,161597277,"? 173,236,147,615.00"
Maharashtra,Hingoli District,2023,4,13218678,"? 18,055,009,169.00"
Maharashtra,Ratnagiri District,2023,4,6788049,"? 8,758,336,510.00"
Maharashtra,Nanded District,2023,4,54251071,"? 78,641,406,813.00"
Maharashtra,Osmanabad District,2023,4,32505156,"? 46,449,268,299.00"
Maharashtra,Nagpur District,2023,4,121596100,"? 153,904,001,716.00"
Maharashtra,Buldhana District,2023,4,37958556,"? 53,146,748,140.00"
Maharashtra,Nashik District,2023,4,164191962,"? 220,053,696,049.00"
Maharashtra,Akola District,2023,4,23704617,"? 31,627,934,548.00"
Maharashtra,Yavatmal District,2023,4,27896072,"? 37,429,093,121.00"
Maharashtra,Aurangabad District,2023,4,134713801,"? 160,937,462,757.00"
Maharashtra,Amravati District,2023,4,41791258,"? 60,301,878,042.00"
Maharashtra,Washim District,2023,4,13823235,"? 18,775,640,420.00"
Maharashtra,Sangli District,2023,4,39227064,"? 54,938,828,801.00"
Maharashtra,Gadchiroli District,2023,4,8362085,"? 12,766,221,031.00"
Maharashtra,Raigad District,2023,4,68647056,"? 73,428,232,667.00"
Maharashtra,Palghar District,2023,4,52378331,"? 58,510,579,807.00"
Maharashtra,Jalna District,2023,4,32077537,"? 45,184,767,337.00"
Maharashtra,Gondia District,2023,4,11428528,"? 17,521,020,253.00"
Maharashtra,Ahmednagar District,2023,4,111100461,"? 170,720,443,844.00"
Maharashtra,Pune District,2023,4,673819127,"? 639,679,187,750.00"
Maharashtra,Beed District,2023,4,42799858,"? 68,635,770,832.00"
Maharashtra,Satara District,2023,4,50501411,"? 62,697,871,642.00"
Manipur,Kangpokpi District,2023,4,143024,"? 482,630,626.00"
Manipur,Noney District,2023,4,19982,"? 61,939,488.00"
Manipur,Imphal East District,2023,4,466350,"? 1,424,311,158.00"
Manipur,Thoubal District,2023,4,193084,"? 587,381,961.00"
Manipur,Kakching District,2023,4,41110,"? 132,051,701.00"
Manipur,Jiribam District,2023,4,79450,"? 216,717,452.00"
Manipur,Ukhrul District,2023,4,48581,"? 176,550,849.00"
Manipur,Tamenglong District,2023,4,53369,"? 169,026,544.00"
Manipur,Kamjong District,2023,4,7304,"? 25,527,546.00"
Manipur,Chandel District,2023,4,32884,"? 104,621,120.00"
Manipur,Bishnupur District,2023,4,158304,"? 517,891,073.00"
Manipur,Senapati District,2023,4,55235,"? 143,200,212.00"
Manipur,Pherzawl District,2023,4,3365,"? 12,293,316.00"
Manipur,Churachandpur District,2023,4,123502,"? 463,823,678.00"
Manipur,Tengnoupal District,2023,4,41858,"? 171,499,388.00"
Manipur,Imphal West District,2023,4,645798,"? 2,110,859,186.00"
Meghalaya,North Garo Hills District,2023,4,184749,"? 339,349,015.00"
Meghalaya,South West Khasi Hills District,2023,4,46793,"? 139,379,319.00"
Meghalaya,West Garo Hills District,2023,4,2128194,"? 4,034,159,325.00"
Meghalaya,South Garo Hills District,2023,4,144242,"? 307,030,739.00"
Meghalaya,East Jaintia Hills District,2023,4,866490,"? 1,891,314,074.00"
Meghalaya,South West Garo Hills District,2023,4,209090,"? 424,184,452.00"
Meghalaya,East Khasi Hills District,2023,4,2091395,"? 3,902,770,749.00"
Meghalaya,East Garo Hills District,2023,4,187702,"? 361,438,823.00"
Meghalaya,Ribhoi District,2023,4,1138756,"? 1,838,712,964.00"
Meghalaya,West Jaintia Hills District,2023,4,177331,"? 417,636,909.00"
Meghalaya,West Khasi Hills District,2023,4,93642,"? 217,082,323.00"
Mizoram,Serchhip District,2023,4,60241,"? 146,216,988.00"
Mizoram,Aizawl District,2023,4,780542,"? 1,736,939,028.00"
Mizoram,Lunglei District,2023,4,163967,"? 404,021,870.00"
Mizoram,Mamit District,2023,4,94566,"? 221,318,131.00"
Mizoram,Lawngtlai District,2023,4,129497,"? 341,405,743.00"
Mizoram,Kolasib District,2023,4,155636,"? 366,968,476.00"
Mizoram,Champhai District,2023,4,67268,"? 171,711,322.00"
Mizoram,Saiha District,2023,4,49011,"? 152,258,725.00"
Nagaland,Mon District,2023,4,184086,"? 534,522,145.00"
Nagaland,Phek District,2023,4,89602,"? 300,478,198.00"
Nagaland,Longleng District,2023,4,31126,"? 81,311,671.00"
Nagaland,Mokokchung District,2023,4,179642,"? 499,284,713.00"
Nagaland,Kiphire District,2023,4,43057,"? 133,852,305.00"
Nagaland,Kohima District,2023,4,598863,"? 1,542,864,179.00"
Nagaland,Tuensang District,2023,4,99308,"? 326,074,292.00"
Nagaland,Peren District,2023,4,58212,"? 150,905,486.00"
Nagaland,Dimapur District,2023,4,2329419,"? 5,574,882,683.00"
Nagaland,Zunheboto District,2023,4,57046,"? 159,388,370.00"
Nagaland,Wokha District,2023,4,126818,"? 371,011,380.00"
Odisha,Rayagada District,2023,4,14113207,"? 19,529,338,976.00"
Odisha,Koraput District,2023,4,16569234,"? 25,647,012,624.00"
Odisha,Malkangiri District,2023,4,5726990,"? 9,007,087,767.00"
Odisha,Sambalpur District,2023,4,21295127,"? 26,841,024,062.00"
Odisha,Kalahandi District,2023,4,15864080,"? 20,859,142,371.00"
Odisha,Anugul District,2023,4,25080945,"? 36,677,401,893.00"
Odisha,Ganjam District,2023,4,48035983,"? 77,749,126,200.00"
Odisha,Jajapur District,2023,4,39153853,"? 48,907,345,461.00"
Odisha,Bargarh District,2023,4,12932917,"? 19,800,633,025.00"
Odisha,Dhenkanal District,2023,4,18358529,"? 24,462,783,100.00"
Odisha,Bhadrak District,2023,4,23724908,"? 31,923,396,167.00"
Odisha,Nuapada District,2023,4,5242852,"? 8,105,292,732.00"
Odisha,Kendujhar District,2023,4,27386425,"? 40,235,381,596.00"
Odisha,Mayurbhanj District,2023,4,18519245,"? 26,905,455,795.00"
Odisha,Jharsuguda District,2023,4,14596889,"? 19,003,209,811.00"
Odisha,Kandhamal District,2023,4,5306960,"? 8,406,634,206.00"
Odisha,Deogarh District,2023,4,2219031,"? 3,616,594,645.00"
Odisha,Sundargarh District,2023,4,31194923,"? 44,374,566,430.00"
Odisha,Jagatsinghapur District,2023,4,21413923,"? 26,632,050,068.00"
Odisha,Balangir District,2023,4,16060318,"? 23,916,025,705.00"
Odisha,Baleshwar District,2023,4,33254165,"? 50,767,577,705.00"
Odisha,Puri District,2023,4,33388606,"? 43,085,652,765.00"
Odisha,Sonepur District,2023,4,5476918,"? 8,646,100,840.00"
Odisha,Khordha District,2023,4,165927018,"? 180,631,613,988.00"
Odisha,Boudh District,2023,4,3712027,"? 5,569,291,790.00"
Odisha,Gajapati District,2023,4,5668552,"? 8,848,733,085.00"
Odisha,Nayagarh District,2023,4,12330167,"? 17,123,425,127.00"
Odisha,Nabarangpur District,2023,4,8124092,"? 13,632,135,191.00"
Odisha,Kendrapara District,2023,4,18840661,"? 25,538,101,739.00"
