State,Year,Quarter,Level,Entity_Name,Transaction_Count,Transaction_Amount
Arunachal Pradesh,2023,1,Pincodes,791102,447995,"? 903,434,926.00"
Arunachal Pradesh,2023,1,Pincodes,791001,366870,"? 889,778,955.00"
Arunachal Pradesh,2023,1,Pincodes,792103,365583,"? 601,422,665.00"
Arunachal Pradesh,2023,1,Pincodes,792001,362357,"? 596,015,826.00"
Arunachal Pradesh,2023,1,Pincodes,791109,346011,"? 598,732,770.00"
Arunachal Pradesh,2023,1,Pincodes,791112,271249,"? 420,585,957.00"
Arunachal Pradesh,2023,1,Pincodes,792110,257655,"? 541,516,308.00"
Assam,2023,1,Districts,Kamrup Metropolitan,22957420,"? 32,177,527,551.00"
Assam,2023,1,Districts,Barpeta,8607360,"? 18,729,528,128.00"
Assam,2023,1,Districts,Nagaon,6685799,"? 14,229,904,732.00"
Assam,2023,1,Districts,Cachar,5638260,"? 10,760,387,455.00"
Assam,2023,1,Districts,Sonitpur,5085643,"? 8,045,533,285.00"
Assam,2023,1,Districts,Kamrup,4930296,"? 9,371,100,434.00"
Assam,2023,1,Districts,Dhubri,4783556,"? 10,188,898,480.00"
Assam,2023,1,Districts,Goalpara,4337423,"? 9,833,497,403.00"
Assam,2023,1,Districts,Dibrugarh,3760225,"? 5,608,974,753.00"
Assam,2023,1,Districts,Darrang,3615988,"? 7,158,735,706.00"
Assam,2023,1,Pincodes,781022,1749029,"? 2,342,279,502.00"
Assam,2023,1,Pincodes,781032,1627088,"? 2,012,106,164.00"
Assam,2023,1,Pincodes,781001,1280566,"? 2,136,865,851.00"
Assam,2023,1,Pincodes,781038,1247626,"? 1,749,670,440.00"
Assam,2023,1,Pincodes,783129,1110962,"? 2,698,938,239.00"
Assam,2023,1,Pincodes,781028,1090392,"? 1,791,907,877.00"
Assam,2023,1,Pincodes,781319,1061715,"? 2,251,767,981.00"
Assam,2023,1,Pincodes,781316,1032705,"? 2,431,050,118.00"
Assam,2023,1,Pincodes,784115,1009774,"? 2,061,330,767.00"
Assam,2023,1,Pincodes,783380,958481,"? 1,823,666,776.00"
Bihar,2023,1,Districts,Patna,69820541,"? 112,520,666,995.00"
Bihar,2023,1,Districts,Purbi Champaran,32313824,"? 60,944,611,798.00"
Bihar,2023,1,Districts,Muzaffarpur,28886927,"? 56,400,533,688.00"
Bihar,2023,1,Districts,Pashchim Champaran,24252692,"? 44,729,618,090.00"
Bihar,2023,1,Districts,Gaya,23452237,"? 47,501,890,223.00"
Bihar,2023,1,Districts,Madhubani,20101659,"? 38,852,004,241.00"
Bihar,2023,1,Districts,Darbhanga,19794010,"? 37,292,632,745.00"
Bihar,2023,1,Districts,Purnia,18584968,"? 34,053,061,521.00"
Bihar,2023,1,Districts,Samastipur,18568228,"? 35,295,604,286.00"
Bihar,2023,1,Districts,Saran,18242895,"? 34,998,196,534.00"
Bihar,2023,1,Pincodes,800001,12179084,"? 18,175,841,558.00"
Bihar,2023,1,Pincodes,800006,8981111,"? 8,691,645,530.00"
Bihar,2023,1,Pincodes,845401,7325467,"? 12,482,442,097.00"
Bihar,2023,1,Pincodes,800020,6277211,"? 9,808,741,960.00"
Bihar,2023,1,Pincodes,845438,6148081,"? 10,416,635,802.00"
Bihar,2023,1,Pincodes,823001,4279539,"? 7,848,446,442.00"
Bihar,2023,1,Pincodes,846004,3659869,"? 6,116,916,689.00"
Bihar,2023,1,Pincodes,842001,3400238,"? 7,283,850,717.00"
Bihar,2023,1,Pincodes,854301,3377283,"? 5,244,947,666.00"
Bihar,2023,1,Pincodes,843302,3320379,"? 6,193,587,920.00"
Chandigarh,2023,1,Districts,Chandigarh,9815605,"? 12,824,894,394.00"
Chandigarh,2023,1,Pincodes,160101,1363035,"? 1,722,766,828.00"
Chandigarh,2023,1,Pincodes,160002,1069915,"? 1,557,685,025.00"
Chandigarh,2023,1,Pincodes,160036,1028600,"? 1,225,134,193.00"
Chandigarh,2023,1,Pincodes,160022,1010014,"? 1,293,537,610.00"
Chandigarh,2023,1,Pincodes,160047,826330,"? 1,161,152,861.00"
Chandigarh,2023,1,Pincodes,160015,613714,"? 552,686,406.00"
Chandigarh,2023,1,Pincodes,160014,490519,"? 611,153,872.00"
Chandigarh,2023,1,Pincodes,160019,450177,"? 601,936,938.00"
Chandigarh,2023,1,Pincodes,160030,369706,"? 557,734,464.00"
Chandigarh,2023,1,Pincodes,160003,323466,"? 511,711,663.00"
Chhattisgarh,2023,1,Districts,Raipur,45622190,"? 62,999,064,541.00"
Chhattisgarh,2023,1,Districts,Durg,23859545,"? 31,147,636,873.00"
Chhattisgarh,2023,1,Districts,Bilaspur,22515986,"? 28,109,717,724.00"
Chhattisgarh,2023,1,Districts,Raigarh,14309929,"? 20,128,762,185.00"
Chhattisgarh,2023,1,Districts,Korba,12843212,"? 16,488,882,083.00"
Chhattisgarh,2023,1,Districts,Janjgir Champa,11935407,"? 16,206,439,751.00"
Chhattisgarh,2023,1,Districts,Rajnandgaon,8307564,"? 12,366,125,060.00"
Chhattisgarh,2023,1,Districts,Surguja,7940333,"? 10,560,053,086.00"
Chhattisgarh,2023,1,Districts,Baloda Bazar,7197194,"? 10,652,987,448.00"
Chhattisgarh,2023,1,Districts,Mahasamund,6599102,"? 10,588,363,841.00"
Chhattisgarh,2023,1,Pincodes,492001,11115338,"? 14,659,105,958.00"
Chhattisgarh,2023,1,Pincodes,495001,9917576,"? 11,605,899,209.00"
Chhattisgarh,2023,1,Pincodes,497001,6441895,"? 8,685,746,959.00"
Chhattisgarh,2023,1,Pincodes,491001,4305716,"? 5,738,886,313.00"
Chhattisgarh,2023,1,Pincodes,492009,4304806,"? 5,937,494,867.00"
Chhattisgarh,2023,1,Pincodes,496005,3858220,"? 5,528,283,869.00"
Chhattisgarh,2023,1,Pincodes,491441,3847395,"? 5,655,541,846.00"
Chhattisgarh,2023,1,Pincodes,490023,3847222,"? 4,897,335,783.00"
Chhattisgarh,2023,1,Pincodes,494001,3699794,"? 5,462,759,852.00"
Chhattisgarh,2023,1,Pincodes,495450,3352650,"? 4,265,300,875.00"
Dadra & Nagar Haveli & Daman & Diu,2023,1,Districts,Dadra And Nagar Haveli,7700138,"? 8,122,810,854.00"
Dadra & Nagar Haveli & Daman & Diu,2023,1,Districts,Daman,3864652,"? 4,064,735,362.00"
Dadra & Nagar Haveli & Daman & Diu,2023,1,Districts,Diu,239195,"? 426,544,984.00"
Dadra & Nagar Haveli & Daman & Diu,2023,1,Pincodes,396230,6218492,"? 6,477,021,613.00"
Dadra & Nagar Haveli & Daman & Diu,2023,1,Pincodes,396210,2487380,"? 2,698,103,903.00"
Dadra & Nagar Haveli & Daman & Diu,2023,1,Pincodes,396235,1481646,"? 1,645,789,241.00"
Dadra & Nagar Haveli & Daman & Diu,2023,1,Pincodes,396215,1326195,"? 1,307,130,607.00"
Dadra & Nagar Haveli & Daman & Diu,2023,1,Pincodes,362520,159333,"? 265,623,812.00"
Dadra & Nagar Haveli & Daman & Diu,2023,1,Pincodes,362571,51802,"? 105,566,094.00"
Dadra & Nagar Haveli & Daman & Diu,2023,1,Pincodes,396220,51077,"? 59,500,852.00"
Dadra & Nagar Haveli & Daman & Diu,2023,1,Pincodes,362540,22796,"? 43,996,688.00"
Dadra & Nagar Haveli & Daman & Diu,2023,1,Pincodes,362570,5264,"? 11,358,390.00"
Delhi,2023,1,Districts,South East Delhi,56901581,"? 72,188,090,661.00"
Delhi,2023,1,Districts,West,53494049,"? 88,637,227,473.00"
Delhi,2023,1,Districts,Central Delhi,49681285,"? 81,500,812,610.00"
Delhi,2023,1,Districts,New Delhi,48280973,"? 58,799,219,994.00"
Delhi,2023,1,Districts,North West,34149097,"? 57,664,399,598.00"
Delhi,2023,1,Districts,North,33930652,"? 53,000,017,794.00"
Delhi,2023,1,Districts,South,32534127,"? 37,497,668,457.00"
Delhi,2023,1,Districts,South West,31119622,"? 45,110,662,539.00"
Delhi,2023,1,Districts,East,30263080,"? 39,834,690,348.00"
Delhi,2023,1,Districts,Shahdara,19779351,"? 39,855,441,084.00"
Delhi,2023,1,Pincodes,110059,14401748,"? 22,469,453,032.00"
Delhi,2023,1,Pincodes,110092,14066406,"? 18,265,971,891.00"
Delhi,2023,1,Pincodes,110025,11320430,"? 13,158,283,183.00"
Delhi,2023,1,Pincodes,110044,11009675,"? 14,458,618,684.00"
Delhi,2023,1,Pincodes,110006,10985747,"? 22,416,864,672.00"
Delhi,2023,1,Pincodes,110096,10603510,"? 13,217,950,646.00"
Delhi,2023,1,Pincodes,110086,9499345,"? 16,155,588,876.00"
Delhi,2023,1,Pincodes,110041,8939160,"? 15,534,241,389.00"
Delhi,2023,1,Pincodes,110037,8885682,"? 10,184,833,392.00"
Delhi,2023,1,Pincodes,110084,8754761,"? 11,366,458,834.00"
Goa,2023,1,Districts,North Goa,16251833,"? 24,505,420,924.00"
Goa,2023,1,Districts,South Goa,7943237,"? 10,591,544,851.00"
Goa,2023,1,Pincodes,403516,2885692,"? 4,345,863,492.00"
Goa,2023,1,Pincodes,403001,1562676,"? 3,152,892,550.00"
Goa,2023,1,Pincodes,403601,1166864,"? 1,780,986,038.00"
Goa,2023,1,Pincodes,403509,1014847,"? 1,371,118,393.00"
Goa,2023,1,Pincodes,403518,953525,"? 1,366,346,593.00"
Goa,2023,1,Pincodes,403401,924992,"? 1,250,668,760.00"
Goa,2023,1,Pincodes,403515,894464,"? 1,515,284,908.00"
Goa,2023,1,Pincodes,403507,892254,"? 1,312,005,130.00"
Goa,2023,1,Pincodes,403512,819854,"? 1,136,840,547.00"
Goa,2023,1,Pincodes,403802,779559,"? 979,466,460.00"
Gujarat,2023,1,Districts,Ahmadabad,88124113,"? 144,675,922,269.00"
Gujarat,2023,1,Districts,Surat,59319420,"? 95,572,900,783.00"
Gujarat,2023,1,Districts,Vadodara,25446746,"? 33,703,262,986.00"
Gujarat,2023,1,Districts,Banas Kantha,20363171,"? 39,328,998,688.00"
Gujarat,2023,1,Districts,Gandhinagar,19462874,"? 28,898,357,911.00"
Gujarat,2023,1,Districts,Bharuch,17611455,"? 23,420,620,380.00"
Gujarat,2023,1,Districts,Kachchh,15804575,"? 26,116,703,929.00"
Gujarat,2023,1,Districts,Valsad,15422170,"? 21,497,483,690.00"
Gujarat,2023,1,Districts,Mahesana,11768050,"? 21,693,083,051.00"
Gujarat,2023,1,Districts,Rajkot,10331784,"? 19,918,564,828.00"
Gujarat,2023,1,Pincodes,394210,6021069,"? 9,260,558,233.00"
Gujarat,2023,1,Pincodes,396191,4649859,"? 6,732,841,230.00"
Gujarat,2023,1,Pincodes,395006,4627962,"? 8,978,667,923.00"
Gujarat,2023,1,Pincodes,395010,4539136,"? 10,175,461,762.00"
Gujarat,2023,1,Pincodes,385535,4040199,"? 8,209,389,680.00"
Gujarat,2023,1,Pincodes,394230,3787219,"? 4,030,652,214.00"
Gujarat,2023,1,Pincodes,380058,3670005,"? 5,077,295,953.00"
Gujarat,2023,1,Pincodes,382330,3380692,"? 5,978,643,257.00"
Gujarat,2023,1,Pincodes,382350,3377398,"? 6,886,217,540.00"
Gujarat,2023,1,Pincodes,382481,3307707,"? 5,189,215,479.00"
Haryana,2023,1,Districts,Gurugram,139674963,"? 149,429,170,153.00"
Haryana,2023,1,Districts,Faridabad,53175744,"? 76,414,257,465.00"
Haryana,2023,1,Districts,Mewat,19821886,"? 34,386,439,914.00"
Haryana,2023,1,Districts,Rewari,19315925,"? 31,293,744,915.00"
Haryana,2023,1,Districts,Palwal,18488944,"? 29,954,221,651.00"
Haryana,2023,1,Districts,Sonipat,14926351,"? 27,671,143,422.00"
Haryana,2023,1,Districts,Hisar,13701000,"? 30,219,366,691.00"
Haryana,2023,1,Districts,Jhajjar,12217709,"? 23,051,039,608.00"
Haryana,2023,1,Districts,Panipat,10810722,"? 20,832,156,394.00"
Haryana,2023,1,Districts,Mahendragarh,9912656,"? 20,183,169,351.00"
Haryana,2023,1,Pincodes,122001,20615058,"? 23,793,998,024.00"
Haryana,2023,1,Pincodes,121004,14647199,"? 20,883,144,494.00"
Haryana,2023,1,Pincodes,122002,14547437,"? 14,211,729,043.00"
Haryana,2023,1,Pincodes,121003,10430985,"? 13,270,331,224.00"
Haryana,2023,1,Pincodes,122004,10061978,"? 9,311,440,879.00"
Haryana,2023,1,Pincodes,121102,9602941,"? 15,454,915,902.00"
Haryana,2023,1,Pincodes,122003,9476905,"? 9,657,026,183.00"
Haryana,2023,1,Pincodes,122006,9138417,"? 12,326,532,331.00"
Haryana,2023,1,Pincodes,121001,8547847,"? 13,588,864,346.00"
Haryana,2023,1,Pincodes,122051,8256021,"? 7,339,800,099.00"
Himachal Pradesh,2023,1,Districts,Solan,6697899,"? 6,853,019,754.00"
Himachal Pradesh,2023,1,Districts,Kangra,4812761,"? 7,112,476,385.00"
Himachal Pradesh,2023,1,Districts,Shimla,2868345,"? 4,482,667,951.00"
Himachal Pradesh,2023,1,Districts,Kullu,2582003,"? 4,254,375,692.00"
Himachal Pradesh,2023,1,Districts,Mandi,2270344,"? 3,447,411,380.00"
Himachal Pradesh,2023,1,Districts,Sirmaur,2191815,"? 2,793,519,379.00"
Himachal Pradesh,2023,1,Districts,Una,1664821,"? 2,572,954,200.00"
Himachal Pradesh,2023,1,Districts,Hamirpur,1563054,"? 2,230,316,339.00"
Himachal Pradesh,2023,1,Districts,Chamba,1245900,"? 1,739,970,763.00"
Himachal Pradesh,2023,1,Districts,Bilaspur,985356,"? 1,578,749,319.00"
Himachal Pradesh,2023,1,Pincodes,173205,3305794,"? 2,626,397,116.00"
Himachal Pradesh,2023,1,Pincodes,174101,1349741,"? 1,576,024,915.00"
Himachal Pradesh,2023,1,Pincodes,175131,1261612,"? 2,205,101,554.00"
Himachal Pradesh,2023,1,Pincodes,173025,980709,"? 1,246,114,714.00"
Himachal Pradesh,2023,1,Pincodes,171001,464144,"? 690,045,076.00"
Himachal Pradesh,2023,1,Pincodes,173212,413679,"? 503,305,430.00"
Himachal Pradesh,2023,1,Pincodes,176001,352208,"? 464,803,613.00"
Himachal Pradesh,2023,1,Pincodes,174303,346412,"? 547,657,889.00"
Himachal Pradesh,2023,1,Pincodes,173030,342889,"? 391,625,690.00"
Himachal Pradesh,2023,1,Pincodes,176061,337899,"? 520,742,501.00"
Jammu & Kashmir,2023,1,Districts,Jammu,10062633,"? 15,395,688,639.00"
Jammu & Kashmir,2023,1,Districts,Srinagar,3695677,"? 5,650,181,266.00"
Jammu & Kashmir,2023,1,Districts,Baramulla,2752305,"? 3,542,417,579.00"
Jammu & Kashmir,2023,1,Districts,Anantnag,2186498,"? 2,447,319,229.00"
Jammu & Kashmir,2023,1,Districts,Udhampur,2150992,"? 3,199,398,064.00"
Jammu & Kashmir,2023,1,Districts,Budgam,2135840,"? 2,875,364,245.00"
Jammu & Kashmir,2023,1,Districts,Kupwara,2010053,"? 2,711,442,887.00"
Jammu & Kashmir,2023,1,Districts,Samba,1784289,"? 2,881,890,615.00"
Jammu & Kashmir,2023,1,Districts,Kathua,1772544,"? 2,772,584,597.00"
Jammu & Kashmir,2023,1,Districts,Pulwama,1576453,"? 2,301,558,160.00"
Jammu & Kashmir,2023,1,Pincodes,182101,1095947,"? 1,698,673,477.00"
Jammu & Kashmir,2023,1,Pincodes,190001,877153,"? 1,567,195,881.00"
Jammu & Kashmir,2023,1,Pincodes,180001,694227,"? 994,059,034.00"
Jammu & Kashmir,2023,1,Pincodes,181221,659633,"? 955,248,904.00"
Jammu & Kashmir,2023,1,Pincodes,180012,647784,"? 1,051,852,565.00"
Jammu & Kashmir,2023,1,Pincodes,181133,627675,"? 955,571,704.00"
Jammu & Kashmir,2023,1,Pincodes,193222,599479,"? 896,005,653.00"
Jammu & Kashmir,2023,1,Pincodes,182301,579575,"? 1,001,182,217.00"
Jammu & Kashmir,2023,1,Pincodes,192231,578847,"? 603,979,152.00"
Jammu & Kashmir,2023,1,Pincodes,180005,560425,"? 694,461,130.00"
Jharkhand,2023,1,Districts,Ranchi,45763754,"? 61,307,442,040.00"
Jharkhand,2023,1,Districts,Dhanbad,24716624,"? 34,527,716,262.00"
Jharkhand,2023,1,Districts,Bokaro,21453290,"? 27,201,682,861.00"
Jharkhand,2023,1,Districts,Hazaribagh,21228363,"? 33,995,623,801.00"
Jharkhand,2023,1,Districts,East Singhbhum,20695978,"? 27,275,071,566.00"
Jharkhand,2023,1,Districts,Giridih,15163904,"? 24,387,875,902.00"
Jharkhand,2023,1,Districts,Palamu,14108801,"? 25,744,336,745.00"
Jharkhand,2023,1,Districts,Ramgarh,10688070,"? 15,324,220,562.00"
Jharkhand,2023,1,Districts,Garhwa,8515861,"? 16,499,335,691.00"
Jharkhand,2023,1,Districts,Koderma,7645154,"? 13,917,251,391.00"
Jharkhand,2023,1,Pincodes,834001,13240591,"? 15,389,935,423.00"
Jharkhand,2023,1,Pincodes,826001,4666803,"? 6,972,308,919.00"
Jharkhand,2023,1,Pincodes,827013,4472458,"? 5,892,067,627.00"
Jharkhand,2023,1,Pincodes,825303,4302945,"? 4,525,730,711.00"
Jharkhand,2023,1,Pincodes,831001,4093937,"? 5,089,003,305.00"
Jharkhand,2023,1,Pincodes,825301,3112543,"? 4,944,644,491.00"
Jharkhand,2023,1,Pincodes,834002,3029972,"? 4,073,715,757.00"
Jharkhand,2023,1,Pincodes,825409,3020582,"? 5,239,912,616.00"
Jharkhand,2023,1,Pincodes,822114,3008763,"? 5,680,196,945.00"
Jharkhand,2023,1,Pincodes,834008,2838709,"? 3,442,022,031.00"
Karnataka,2023,1,Districts,Bengaluru Urban,1012347596,"? 1,167,307,214,747.00"
Karnataka,2023,1,Districts,Mysuru,69476703,"? 102,081,266,965.00"
Karnataka,2023,1,Districts,Belagavi,57532745,"? 85,400,137,021.00"
Karnataka,2023,1,Districts,Bengaluru Rural,55822209,"? 78,255,906,228.00"
Karnataka,2023,1,Districts,Ballari,47163373,"? 72,409,426,251.00"
Karnataka,2023,1,Districts,Tumakuru,46279091,"? 75,621,295,866.00"
Karnataka,2023,1,Districts,Dharwad,45285470,"? 55,712,206,587.00"
Karnataka,2023,1,Districts,Kalaburagi,38475891,"? 62,736,086,592.00"
Karnataka,2023,1,Districts,Kolar,35751853,"? 58,784,650,749.00"
Karnataka,2023,1,Districts,Hassan,29363015,"? 51,825,912,725.00"
Karnataka,2023,1,Pincodes,560068,48544078,"? 49,093,973,079.00"
Karnataka,2023,1,Pincodes,560037,36487467,"? 39,147,776,972.00"
Karnataka,2023,1,Pincodes,560076,31427375,"? 31,972,479,780.00"
Karnataka,2023,1,Pincodes,560078,30074920,"? 33,530,112,337.00"
Karnataka,2023,1,Pincodes,560100,27670041,"? 26,852,310,085.00"
Karnataka,2023,1,Pincodes,560043,27613832,"? 31,447,437,376.00"
Karnataka,2023,1,Pincodes,560066,24179923,"? 25,363,777,237.00"
Karnataka,2023,1,Pincodes,560058,23602099,"? 27,651,995,187.00"
Karnataka,2023,1,Pincodes,560091,23438848,"? 31,516,415,369.00"
Karnataka,2023,1,Pincodes,560064,23358867,"? 27,955,641,778.00"
Kerala,2023,1,Districts,Ernakulam,30034347,"? 33,704,884,058.00"
Kerala,2023,1,Districts,Kozhikode,17609474,"? 21,740,839,808.00"
Kerala,2023,1,Districts,Malappuram,15994699,"? 19,984,929,247.00"
Kerala,2023,1,Districts,Thiruvananthapuram,15777495,"? 20,405,950,025.00"
Kerala,2023,1,Districts,Kannur,10009053,"? 14,112,565,339.00"
Kerala,2023,1,Districts,Thrissur,9811793,"? 13,503,012,488.00"
Kerala,2023,1,Districts,Kollam,8766861,"? 12,995,036,174.00"
Kerala,2023,1,Districts,Palakkad,8521427,"? 12,458,676,100.00"
Kerala,2023,1,Districts,Alappuzha,7029352,"? 9,925,279,750.00"
Kerala,2023,1,Districts,Kottayam,6448095,"? 9,176,107,601.00"
Kerala,2023,1,Pincodes,682042,1406460,"? 1,246,300,827.00"
Kerala,2023,1,Pincodes,682024,1320502,"? 1,265,359,511.00"
Kerala,2023,1,Pincodes,695001,1072752,"? 1,292,473,703.00"
Kerala,2023,1,Pincodes,682025,1036617,"? 966,346,813.00"
Kerala,2023,1,Pincodes,673032,980086,"? 1,153,474,681.00"
Kerala,2023,1,Pincodes,682020,944558,"? 935,610,909.00"
Kerala,2023,1,Pincodes,682032,937990,"? 851,561,055.00"
Kerala,2023,1,Pincodes,682035,931317,"? 1,079,680,410.00"
Kerala,2023,1,Pincodes,673592,862645,"? 1,231,975,363.00"
Kerala,2023,1,Pincodes,673602,818767,"? 856,966,202.00"
Ladakh,2023,1,Districts,Leh Ladakh,1265470,"? 3,218,322,654.00"
Ladakh,2023,1,Districts,Kargil,301776,"? 630,698,644.00"
Ladakh,2023,1,Pincodes,194104,365465,"? 817,164,561.00"
Ladakh,2023,1,Pincodes,194101,331624,"? 804,996,085.00"
Ladakh,2023,1,Pincodes,194201,209303,"? 537,988,565.00"
Ladakh,2023,1,Pincodes,194401,120264,"? 349,082,766.00"
Ladakh,2023,1,Pincodes,194107,83588,"? 214,131,235.00"
Ladakh,2023,1,Pincodes,194404,83097,"? 303,372,077.00"
Ladakh,2023,1,Pincodes,194103,82070,"? 139,984,081.00"
Ladakh,2023,1,Pincodes,194102,62904,"? 141,398,012.00"
Ladakh,2023,1,Pincodes,194105,56306,"? 115,031,490.00"
Ladakh,2023,1,Pincodes,194703,48774,"? 127,133,921.00"
Lakshadweep,2023,1,Districts,Lakshadweep,29520,"? 85,321,961.00"
Lakshadweep,2023,1,Pincodes,682555,12662,"? 35,231,915.00"
Lakshadweep,2023,1,Pincodes,682551,6651,"? 17,313,423.00"
Lakshadweep,2023,1,Pincodes,682557,4437,"? 10,446,449.00"
Lakshadweep,2023,1,Pincodes,682552,1716,"? 4,974,949.00"
Lakshadweep,2023,1,Pincodes,682559,1603,"? 7,927,465.00"
Lakshadweep,2023,1,Pincodes,682556,1447,"? 3,756,866.00"
Lakshadweep,2023,1,Pincodes,682554,677,"? 4,814,614.00"
Lakshadweep,2023,1,Pincodes,682558,327,"? 856,280.00"
Madhya Pradesh,2023,1,Districts,Indore,125871728,"? 151,714,773,334.00"
Madhya Pradesh,2023,1,Districts,Bhopal,90233129,"? 100,743,031,945.00"
Madhya Pradesh,2023,1,Districts,Gwalior,32530192,"? 52,982,719,835.00"
Madhya Pradesh,2023,1,Districts,Ujjain,26942883,"? 40,817,423,529.00"
Madhya Pradesh,2023,1,Districts,Jabalpur,25123516,"? 37,663,871,660.00"
Madhya Pradesh,2023,1,Districts,Dhar,23103625,"? 33,382,954,474.00"
Madhya Pradesh,2023,1,Districts,Dewas,19792878,"? 29,287,649,682.00"
Madhya Pradesh,2023,1,Districts,Chhindwara,17392755,"? 24,958,783,288.00"
Madhya Pradesh,2023,1,Districts,Rewa,16354341,"? 27,952,686,901.00"
Madhya Pradesh,2023,1,Districts,Sehore,16316080,"? 23,436,920,406.00"
Madhya Pradesh,2023,1,Pincodes,452010,14391624,"? 15,680,458,030.00"
Madhya Pradesh,2023,1,Pincodes,452001,14094641,"? 14,822,292,290.00"
Madhya Pradesh,2023,1,Pincodes,455001,10566960,"? 14,874,334,816.00"
Madhya Pradesh,2023,1,Pincodes,452016,9754124,"? 12,833,893,570.00"
Madhya Pradesh,2023,1,Pincodes,452020,9635966,"? 9,858,637,706.00"
Madhya Pradesh,2023,1,Pincodes,462001,9437009,"? 13,241,536,953.00"
Madhya Pradesh,2023,1,Pincodes,482002,8155813,"? 12,886,924,293.00"
Madhya Pradesh,2023,1,Pincodes,480001,7298063,"? 10,150,946,108.00"
Madhya Pradesh,2023,1,Pincodes,456006,7137453,"? 10,581,745,693.00"
Madhya Pradesh,2023,1,Pincodes,452056,7100822,"? 6,850,712,272.00"
Maharashtra,2023,1,Districts,Pune,505841046,"? 489,824,129,517.00"
Maharashtra,2023,1,Districts,Thane,142097640,"? 164,652,846,524.00"
Maharashtra,2023,1,Districts,Mumbai Suburban,119452769,"? 138,677,680,552.00"
Maharashtra,2023,1,Districts,Nashik,119376880,"? 167,693,934,792.00"
Maharashtra,2023,1,Districts,Aurangabad,95131875,"? 121,063,237,188.00"
Maharashtra,2023,1,Districts,Nagpur,87172881,"? 116,369,650,409.00"
Maharashtra,2023,1,Districts,Solapur,78530550,"? 129,110,342,469.00"
Maharashtra,2023,1,Districts,Ahmednagar,78198945,"? 127,588,673,135.00"
Maharashtra,2023,1,Districts,Raigad,50072751,"? 58,510,274,697.00"
Maharashtra,2023,1,Districts,Mumbai,45774016,"? 60,530,759,966.00"
Maharashtra,2023,1,Pincodes,411057,27438671,"? 21,723,536,786.00"
Maharashtra,2023,1,Pincodes,410501,25782962,"? 22,470,285,522.00"
Maharashtra,2023,1,Pincodes,411014,23623328,"? 19,438,224,053.00"
Maharashtra,2023,1,Pincodes,411033,21924992,"? 18,765,003,193.00"
Maharashtra,2023,1,Pincodes,421302,17573711,"? 23,079,684,609.00"
Maharashtra,2023,1,Pincodes,412105,16901938,"? 17,673,043,028.00"
Maharashtra,2023,1,Pincodes,411028,15706323,"? 14,847,085,738.00"
Maharashtra,2023,1,Pincodes,411041,15299496,"? 12,736,609,263.00"
Maharashtra,2023,1,Pincodes,411046,15186635,"? 14,410,019,252.00"
Maharashtra,2023,1,Pincodes,431003,15050418,"? 17,424,324,715.00"
Manipur,2023,1,Districts,Imphal West,987912,"? 2,602,833,306.00"
Manipur,2023,1,Districts,Imphal East,659880,"? 1,637,025,593.00"
Manipur,2023,1,Districts,Thoubal,315961,"? 796,620,060.00"
Manipur,2023,1,Districts,Bishnupur,231239,"? 626,631,062.00"
Manipur,2023,1,Districts,Churachandpur,221158,"? 582,341,436.00"
Manipur,2023,1,Districts,Kangpokpi,211256,"? 520,765,461.00"
Manipur,2023,1,Districts,Senapati,94404,"? 252,756,548.00"
Manipur,2023,1,Districts,Tamenglong,86492,"? 231,452,890.00"
Manipur,2023,1,Districts,Ukhrul,83455,"? 267,514,824.00"
Manipur,2023,1,Districts,Tengnoupal,79811,"? 294,235,941.00"
Manipur,2023,1,Pincodes,795004,456363,"? 1,240,769,088.00"
Manipur,2023,1,Pincodes,795001,216068,"? 533,198,852.00"
Manipur,2023,1,Pincodes,795002,184478,"? 424,538,778.00"
Manipur,2023,1,Pincodes,795148,139469,"? 341,554,432.00"
Manipur,2023,1,Pincodes,795133,129584,"? 377,823,851.00"
Manipur,2023,1,Pincodes,795138,121384,"? 330,598,046.00"
Manipur,2023,1,Pincodes,795130,115555,"? 271,637,070.00"
Manipur,2023,1,Pincodes,795107,95337,"? 219,388,903.00"
Manipur,2023,1,Pincodes,795132,91792,"? 250,420,218.00"
Manipur,2023,1,Pincodes,795149,85573,"? 241,112,692.00"
Meghalaya,2023,1,Districts,East Khasi Hills,1220563,"? 2,680,323,809.00"
Meghalaya,2023,1,Districts,West Garo Hills,1041221,"? 2,765,563,809.00"
Meghalaya,2023,1,Districts,Ribhoi,729560,"? 1,474,982,935.00"
Meghalaya,2023,1,Districts,East Jaintia Hills,515136,"? 1,371,613,773.00"
Meghalaya,2023,1,Districts,West Jaintia Hills,134028,"? 377,216,408.00"
Meghalaya,2023,1,Districts,South West Garo Hills,112416,"? 302,145,041.00"
Meghalaya,2023,1,Districts,East Garo Hills,102374,"? 230,703,822.00"
Meghalaya,2023,1,Districts,North Garo Hills,97035,"? 198,957,381.00"
Meghalaya,2023,1,Districts,South Garo Hills,95917,"? 276,701,570.00"
Meghalaya,2023,1,Districts,West Khasi Hills,81929,"? 283,510,432.00"
Meghalaya,2023,1,Pincodes,793101,420175,"? 849,783,871.00"
Meghalaya,2023,1,Pincodes,794104,377010,"? 921,325,526.00"
Meghalaya,2023,1,Pincodes,794105,345431,"? 1,101,087,793.00"
